,n,h_b,h_g,a_b,a_g,e_b,e_g,ebh,egh,iteration
117,0.6,0.5,0.8,0.6,0.8,0.4920293787808854,0.5079706212191145,0.5316592091463586,0.5463567797908809,12.0
118,0.6,0.5,0.8,0.6,0.9,0.4919287403562532,0.5080712596437467,0.5318574949082063,0.5467313915797846,12.0
119,0.6,0.5,0.8,0.6,1.0,0.49182796429085357,0.5081720357091463,0.5320587505851504,0.547108900263947,14.0
120,0.6,0.5,0.8,0.7,0.5,0.4923579428801011,0.507642057119899,0.5313331116395444,0.545443759411228,12.0
121,0.6,0.5,0.8,0.7,0.6,0.4922581293275784,0.5077418706724215,0.531524760846676,0.5458110544310659,11.0
122,0.6,0.5,0.8,0.7,0.7,0.49215807320581245,0.5078419267941875,0.5317193434145857,0.5461814129457809,11.0
123,0.6,0.5,0.8,0.7,0.8,0.4920578132683616,0.5079421867316383,0.5319168813545129,0.5465547816168677,12.0
124,0.6,0.5,0.8,0.7,0.9,0.49195739000142463,0.5080426099985752,0.5321173948063923,0.5469311023365547,12.0
125,0.6,0.5,0.8,0.7,1.0,0.4918568456200841,0.5081431543799159,0.5323209019102861,0.5473103121313162,13.0
126,0.6,0.5,0.8,0.8,0.5,0.49238622127647297,0.5076137787235271,0.531587811323021,0.5456393871685695,13.0
127,0.6,0.5,0.8,0.8,0.6,0.4922865831383864,0.5077134168616136,0.5317816455749517,0.546008424816925,12.0
128,0.6,0.5,0.8,0.8,0.7,0.49218671753329024,0.5078132824667098,0.5319784385862928,0.5463805221319339,13.0
129,0.6,0.5,0.8,0.8,0.8,0.4920866637995073,0.5079133362004926,0.5321782118256951,0.5467556242615742,13.0
130,0.6,0.5,0.8,0.8,0.9,0.4919864630097338,0.5080135369902662,0.5323809848265482,0.5471336715271631,13.0
131,0.6,0.5,0.8,0.8,1.0,0.491886157965302,0.508113842034698,0.5325867750564479,0.5475145993287959,14.0
132,0.6,0.5,0.8,0.9,0.5,0.49241490231869994,0.5075850976813001,0.5318461325205043,0.545837846741161,13.0
133,0.6,0.5,0.8,0.9,0.6,0.4923154461199616,0.5076845538800384,0.5320421841361862,0.5462086464486885,12.0
134,0.6,0.5,0.8,0.9,0.7,0.49221577787829907,0.5077842221217009,0.532241219843473,0.5465825013779811,13.0
135,0.6,0.5,0.8,0.9,0.8,0.4921159375229815,0.5078840624770184,0.532443260527831,0.5469593551167077,15.0
136,0.6,0.5,0.8,0.9,0.9,0.4920159667187426,0.5079840332812574,0.5326483250733836,0.547339146367759,14.0
137,0.6,0.5,0.8,0.9,1.0,0.4919159088579825,0.5080840911420176,0.5328564302304293,0.5477218088567759,13.0
138,0.6,0.5,0.8,1.0,0.5,0.4924439926869311,0.5075560073130689,0.5321081351868204,0.5460391863469465,14.0
139,0.6,0.5,0.8,1.0,0.6,0.4923447251277819,0.5076552748722181,0.5323064366865558,0.5464117674507549,13.0
140,0.6,0.5,0.8,1.0,0.7,0.492245261277266,0.507754738722734,0.5325077475130585,0.5467873986771543,1000.0
141,0.6,0.5,0.8,1.0,0.8,0.49214564166157415,0.5078543583384257,0.5327120879258791,0.5471660220051416,14.0
