,n,h_b,h_g,a_b,a_g,e_b,e_g,ebh,egh,iteration
2291,0.8666666666666667,0.9,0.8,0.8,1.0,0.5060815693941214,0.4939184306058785,0.9455199894799264,0.9441783753831863,27.0
2292,0.8666666666666667,0.9,0.8,0.9,0.5,0.5471947551092751,0.45280524489072493,0.9395714718217205,0.926974843928525,24.0
2293,0.8666666666666667,0.9,0.8,0.9,0.6,0.541353952346664,0.4586460476533359,0.9412313827498968,0.9306336043119277,23.0
2294,0.8666666666666667,0.9,0.8,0.9,0.7,0.5352795164825737,0.46472048351742645,0.943022346175337,0.934371365000455,25.0
2295,0.8666666666666667,0.9,0.8,0.9,0.8,0.5289647647000959,0.47103523529990404,0.9449581367052503,0.9381888995038246,26.0
2296,0.8666666666666667,0.9,0.8,0.9,0.9,0.5224044216653172,0.4775955783346828,0.947054065287657,0.9420865861041358,28.0
2297,0.8666666666666667,0.9,0.8,0.9,1.0,0.5155951219199775,0.4844048780800225,0.9493270915738116,0.9460643243280381,28.0
2298,0.8666666666666667,0.9,0.8,1.0,0.5,0.5567108677141349,0.44328913228586503,0.9430483975786085,0.9284765321490509,26.0
2299,0.8666666666666667,0.9,0.8,1.0,0.6,0.5509585903756827,0.4490414096243172,0.9447677151379855,0.9322318584465008,27.0
2300,0.8666666666666667,0.9,0.8,1.0,0.7,0.5449659116727522,0.45503408832724773,0.9466212232468936,0.9360715724745605,26.0
2301,0.8666666666666667,0.9,0.8,1.0,0.8,0.5387244957384817,0.4612755042615183,0.9486230996156533,0.9399968251154488,26.0
2302,0.8666666666666667,0.9,0.8,1.0,0.9,0.5322271982229996,0.46777280177700037,0.9507891450110002,0.9440083831863322,28.0
2303,0.8666666666666667,0.9,0.8,1.0,1.0,0.5254685726484046,0.4745314273515954,0.9531369152696924,0.948106538737443,28.0
2304,0.8666666666666667,0.9,0.9,0.5,0.5,0.5,0.5,0.9240291514411986,0.9240291514411986,22.0
2305,0.8666666666666667,0.9,0.9,0.5,0.6,0.491567803324308,0.5084321966756921,0.9251133127347502,0.9275972595797386,23.0
2306,0.8666666666666667,0.9,0.9,0.5,0.7,0.4827956524839174,0.5172043475160825,0.926292610507909,0.9311962334160122,25.0
2307,0.8666666666666667,0.9,0.9,0.5,0.8,0.47368889131856035,0.5263111086814398,0.9275771785791472,0.9348182369341358,26.0
